post_type,post_id,codice_electa,post_title,anno_opera,tax_materiali,misure_opera,tax_tipologia_opera,tax_tipo_opera,tax_subtipo_opera,esemplari_opera,file_immagine,id_import,codice_opera,post_status
catalogo,15543,GRU 178,Senza titolo / (Untitled),1978,mixed media and etching on paper Ventura Cernobbio; printer f. Sciardelli,plate: 323 x 245 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_178.jpg,15543,5543,publish
catalogo,15544,GRU 179,Senza titolo / (Untitled),1974,mixed media and etching on paper Ventura di Cernobbio; printer F. Sciardelli,plate: 342 x 250 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_179.jpg,15544,5544,publish
catalogo,15545,GRU 180,Senza titolo / (Untitled),1974,mixed media and etching on paper Magnani di Pescia; printer R. Romano,plate: 318 x 240 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_180.jpg,15545,5545,publish
catalogo,15547,GRU 181,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 323 x 246 mm; paper: 437 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_181.jpg,15547,5547,publish
catalogo,15548,GRU 182,Senza titolo / (Untitled),1973,mixed media and etching on paper Ventura di Cernobbio; printer F. Sciardelli,plate: 346 x 242 mm; paper: 500 x 340 mm,works on paper/canvas,graphic works,,unique,GRU_182.jpg,15548,5548,publish
catalogo,15549,GRU 183,Senza titolo / (Untitled),,mixed media and etching on paper Rosaspina di Fabriano; printer: F. Sciardelli,plate: 330 x 250 mm; paper: 480 x 370 mm,works on paper/canvas,graphic works,,unique,GRU_183.jpg,15549,5549,publish
catalogo,15550,GRU 184,Senza titolo / (Untitled),1975,mixed media and lithography on litho paper; printer: F. Sciardelli,plate: 260 x 235 mm; paper: 390 x 290 mm,works on paper/canvas,graphic works,,unique,GRU_184.jpg,15550,5550,publish
catalogo,15551,GRU 185,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,paper: 272 x 219 mm,works on paper/canvas,graphic works,,unique,GRU_185.jpg,15551,5551,publish
catalogo,15555,GRU 188,Senza titolo / (Untitled),1982,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 245 x 645 mm; paper: 500 x 695 mm,works on paper/canvas,graphic works,,unique,GRU_188.jpg,15555,5555,publish
catalogo,15556,GRU 189,Canone variato / (Varied Canon),1973,mixed media and etching on paper Magnani di Pescia; printer R. Romano,plates: 180 x 90 mm (8 plates printed on a unique paper); paper: 500 x 700 mm,works on paper/canvas,graphic works,,unique,GRU_189.jpg,15556,5556,publish
catalogo,15557,GRU 190,Canone variato / (Varied Canon),1972,mixed media and etching on paper  Magnani di Pescia; printer R. Romano,plate: 172 x 96 mm; paper: 500 x 700 mm ,works on paper/canvas,graphic works,,unique,GRU_190.jpg,15557,5557,publish
catalogo,15558,GRU 191,Canone variato / (Varied Canon),1972,mixed media and etching on paper Magnani di Pescia; printer R. Romano,plate: 173 x 96 mm; paper: 500 x 700 mm,works on paper/canvas,graphic works,,unique,GRU_191.jpg,15558,5558,publish
catalogo,15559,GRU 192,La Sequenza / (The Sequence),1970,mixed media and etching on paper Magnani di Pescia; printer R. Romano,plate: 332 x 493 mm; paper 500 x 700 mm,works on paper/canvas,graphic works,,unique,GRU_192.jpg,15559,5559,publish
catalogo,15603,GR 75 014 B,Senza titolo / (Untitled),1975,colour lithography II state; paper: litho; printer: F. Sciardelli,plate: 238 x 255 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,2 AP,GR_75_014_B.jpg,15603,5603,publish
catalogo,15618,GRU 231,Senza titolo / (Untitled),1975,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 315 x 245 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_231.jpg,15618,5618,publish
catalogo,15619,GRU 230,Senza titolo / (Untitled),1973,pastel and etching on paper Ventura di Cernobbio; printer F. Sciardelli,plate: 350 x 245 mm; paper: 490 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_230.jpg,15619,5619,publish
catalogo,15620,GRU 232,La piuma / (The Feather),1972,pastel and etching on paper Magnani di Pescia; printer R. Romano,plate: 315 x 245 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_232.jpg,15620,5620,publish
catalogo,15673,T 74 018,Senza titolo / (Untitled),1974,mixed media on paper,427 x 700 mm,works on paper/canvas,,,"   "" "" ",T_74_018.jpg,15673,5673,publish
catalogo,15679,T 68 009,Senza titolo / (Untitled),1968,mixed media on paper,500 x 700 mm,works on paper/canvas,mixed media,,,T_68_009.jpg,15679,5679,publish
catalogo,15680,1975 89B,Senza titolo / (Untitled),circa 1975,plaster and mixed media,"32,5 x 24 cm",bas reliefs,plaster/others,,,1975_89B.jpg,15680,5680,publish
catalogo,15683,T 68 044,Senza titolo / (Untitled),1968,mixed media on paper,500 x 702 mm,works on paper/canvas,mixed media,,,T_68_044.jpg,15683,5683,publish
catalogo,15689,T 83 045,Senza titolo / (Untitled),1983,mixed media on paper,197 x 160 mm,works on paper/canvas,mixed media,,,T_83_045.jpg,15689,5689,publish
catalogo,15690,DIS 74 004,Disegno / (Drawing),1974,pencil on paper,350 x 250 mm,works on paper/canvas,drawings,, ,DIS_74_004.jpg,15690,5690,publish
catalogo,15726,T 68 045,In memoria del mio amico Lucio / (In Memory of My Friend Lucio),1968,mixed media on paper,497 x 698 mm,works on paper/canvas,mixed media,,"    "" "" "" ",T_68_045.jpg,15726,5726,publish
catalogo,15730,T 78 012,Senza titolo / (Untitled),1978,mixed media on paper ,360 x 253 mm,works on paper/canvas,mixed media,,"  "" ",T_78_012.jpg,15730,5730,publish
catalogo,15736,T 73 001,"Studio per ""Tramonto nel canneto"" / (Study for ""Sunset at the Rushes"")",1973,mixed media on paper,353 x 497 mm,works on paper/canvas,mixed media,,,T_73_001.jpg,15736,5736,publish
catalogo,15740,T 72 001,Le mani / (The Hands),1972,"tempera, pencil and pastel on cardboard ",500 x 320 mm,works on paper/canvas,mixed media,, ,T_72_001.jpg,15740,5740,publish
catalogo,15744,T 73 002,Senza titolo / (Untitled),1973,"mixed media, collage and graphic on paper",495 x 352 mm,works on paper/canvas,mixed media,,"   "" "" ",T_73_002.jpg,15744,5744,publish
catalogo,15745,T 77 014,Senza titolo / (Untitled),1977,mixed media on paper,350 x 498 mm,works on paper/canvas,mixed media,,,T_77_014.jpg,15745,5745,publish
catalogo,15751,T 83 047,Senza titolo / (Untitled),1983,mixed media on paper,,works on paper/canvas,mixed media,,,T_83_047.jpg,15751,5751,publish
catalogo,15770,T 78 013,Senza titolo / (Untitled),1978,tempera and conté pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,     ,T_78_013.jpg,15770,5770,publish
catalogo,15774,T 76 024,Senza titolo / (Untitled),circa 1976,pencil and warercolour on cardboard,250 x 176 mm,works on paper/canvas,mixed media,,"   "" "" ",T_76_024.jpg,15774,5774,publish
catalogo,15776,T 85 105 ,Senza titolo / (Untitled),1985,pencil and tempera on paper,350 x 250 mm,works on paper/canvas,mixed media,, ,T_85_105_.jpg,15776,5776,publish
catalogo,15777,DIS 82 022,Disegno / (Drawing),1982,pencil and tempera on paper ,350 x 250 mm,works on paper/canvas,drawings,,"      "" "" "" "" "" ",DIS_82_022.jpg,15777,5777,publish
catalogo,15790,T 73 015,Senza titolo / (Untitled),circa 1973,"mixed media, tempera, charcoal and pencil on paper ",350 x 250 mm,works on paper/canvas,mixed media,,   ,T_73_015.jpg,15790,5790,publish
catalogo,15791,T 73 014,Senza titolo / (Untitled),circa 1973,tempera and charcoal on cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_73_014.jpg,15791,5791,publish
catalogo,15792,T 73 012,Senza titolo / (Untitled),1973,tempera and conté pencil on cardboard ,350 x 250 mm,works on paper/canvas,mixed media,, ,T_73_012.jpg,15792,5792,publish
catalogo,15793,T 73 013,Senza titolo / (Untitled),circa 1973,"tempera, charcoal and pastel on cardboard  ",350 x 250 mm,works on paper/canvas,mixed media,,  ,T_73_013.jpg,15793,5793,publish
catalogo,15794,T 73 016,Senza titolo / (Untitled),circa 1973,tempera on paper,270 x 180 mm,works on paper/canvas,mixed media,, ,T_73_016.jpg,15794,5794,publish
catalogo,15795,T 77 008,Senza titolo / (Untitled),1977,pencil and tempera on cardboard ,350 x 250 mm,works on paper/canvas,mixed media,, ,T_77_008.jpg,15795,5795,publish
catalogo,15797,T 82 061,Senza titolo / (Untitled),1982,tempera and pencil on paper,248 x 170 mm,works on paper/canvas,mixed media,,,T_82_061.jpg,15797,5797,publish
catalogo,15798,T 82 060,Senza titolo / (Untitled),circa 1982,tempera and pencil on paper,247 x 175 mm,works on paper/canvas,mixed media,,   ,T_82_060.jpg,15798,5798,publish
catalogo,15799,T 82 052,Senza titolo / (Untitled),1982,tempera and pencil on paper,250 x 175 mm,works on paper/canvas,mixed media,,  ,T_82_052.jpg,15799,5799,publish
catalogo,15801,T 81 043,Senza titolo / (Untitled),circa 1981,tempera and charcoal on paper ,350 x 250 mm,works on paper/canvas,mixed media,,    ,T_81_043.jpg,15801,5801,publish
catalogo,15802,T 81 044,Senza titolo / (Untitled),irca 1981,tempera abd pencil on paper,350 x 250 mm,works on paper/canvas,mixed media,,   ,T_81_044.jpg,15802,5802,publish
catalogo,15803,T 85 041,Senza titolo / (Untitled),circa 1985,"mixed media, tempera, pencil and pastello on paper",248 x 350 mm,works on paper/canvas,mixed media,,    ,T_85_041.jpg,15803,5803,publish
catalogo,15804,T 85 040,Senza titolo / (Untitled),circa 1985,tempera and pastel on paper  ,350 x 250 mm,works on paper/canvas,mixed media,,    ,T_85_040.jpg,15804,5804,publish
catalogo,15805,T 84 032,Senza titolo / (Untitled),circa 1984,"tempera, pastel and pencil on paper ",248 x 174 mm,works on paper/canvas,mixed media,,,T_84_032.jpg,15805,5805,publish
catalogo,15806,T 75 019,Senza titolo / (Untitled),circa 1975,"tempera, pencil, charcoal and ink on paper",249 x 175 mm,works on paper/canvas,mixed media,,   ,T_75_019.jpg,15806,5806,publish
catalogo,15807,T 84 033,Senza titolo / (Untitled),circa 1984,tempera and pastel on paper  ,248 x 174 mm,works on paper/canvas,mixed media,, ,T_84_033.jpg,15807,5807,publish
catalogo,15808,T 69 025,Senza titolo / (Untitled),circa 1969,"mixed media, charcoal and pencil on paper ",240 x 210 mm,works on paper/canvas,mixed media,,   ,T_69_025.jpg,15808,5808,publish
catalogo,15809,T 81 042,Senza titolo / (Untitled),circa 1981,"charcoal, watercolour and pencil on paper ",296 x 210 mm,works on paper/canvas,mixed media,,  ,T_81_042.jpg,15809,5809,publish
catalogo,15810,T 75 020,Senza titolo / (Untitled),circa 1975,"tempera, pencil and charcoal on paper  ",248 x 165 mm,works on paper/canvas,mixed media,,,T_75_020.jpg,15810,5810,publish
catalogo,15811,T 81 041,Senza titolo / (Untitled),circa 1981,tempera e matita su carta,250 x 173 mm,works on paper/canvas,mixed media,,  ,T_81_041.jpg,15811,5811,publish
catalogo,15815,T 75 011,Senza titolo / (Untitled),1975,"mixed media, tempera, charcoal and pencil on cardboard",350 x 250 mm,works on paper/canvas,mixed media,,   ,T_75_011.jpg,15815,5815,publish
catalogo,15816,T 82 057,Senza titolo / (Untitled),1982,"mixed media, pencil, charcoal and tempera on paper",340 x 250 mm,works on paper/canvas,mixed media,,   ,T_82_057.jpg,15816,5816,publish
catalogo,15821,T 71 018,Senza titolo / (Untitled),circa 1971,"tempera, pen and felt pen on paper",250 x 180 mm,works on paper/canvas,mixed media,,"  "" ",T_71_018.jpg,15821,5821,publish
catalogo,15844,T 75 021,Senza titolo / (Untitled),circa 1975,"mixed media, pastel, tempera and pencil on paper",312 x 222 mm,works on paper/canvas,mixed media,, ,T_75_021.jpg,15844,5844,publish
catalogo,15845,T 82 075,Senza titolo / (Untitled),circa 1982,"tempera, charcoal and India ink on cardboard",350 x 250 mm,works on paper/canvas,mixed media,,  ,T_82_075.jpg,15845,5845,publish
catalogo,15846,T 83 049,Senza titolo / (Untitled),1983 ca.,"mixed media, pencil, charcoal and tempera on cardboard",350 x 250 mm,works on paper/canvas,mixed media,, ,T_83_049.jpg,15846,5846,publish
catalogo,15847,T 83 050,Senza titolo / (Untitled),1983 ca.,tempera and conté pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,, ,T_83_050.jpg,15847,5847,publish
catalogo,15848,T 82 078,Senza titolo / (Untitled),circa 1982,"mixed media, pencil, charcoal and tempera on cardboard",350 x 248 mm,works on paper/canvas,mixed media,,,T_82_078.jpg,15848,5848,publish
catalogo,15849,T 83 051,Senza titolo / (Untitled),1983 ca.,"mixed media, tempera and pencil on cardboard  ",350 x 247 mm,works on paper/canvas,mixed media,,,T_83_051.jpg,15849,5849,publish
catalogo,15850,T 83 052,Senza titolo / (Untitled),1983 ca.,"mixed media, tempera, pencial, charcoal and ink on paper  ",360 x 250 mm,works on paper/canvas,mixed media,,   ,T_83_052.jpg,15850,5850,publish
catalogo,15851,T 83 053,Senza titolo / (Untitled),1983 ca.,"mixed media, tempera and pencil on cardboard  ",350 x 248 mm,works on paper/canvas,mixed media,, ,T_83_053.jpg,15851,5851,publish
catalogo,15852,T 83 054,Senza titolo / (Untitled),1983 ca.,"mixed media, tempera on cardboard",350 x 250 mm,works on paper/canvas,mixed media,,   ,T_83_054.jpg,15852,5852,publish
catalogo,15853,T 83 055,Senza titolo / (Untitled),1983 ca.,tempera and pencil on cardboard,350 x 250 mm,works on paper/canvas,mixed media,, ,T_83_055.jpg,15853,5853,publish
catalogo,15854,T 83 056,Senza titolo / (Untitled),1983 ca.,"mixed media, tempera and charcoal on paper  ",357 x 253 mm,works on paper/canvas,mixed media,, ,T_83_056.jpg,15854,5854,publish
catalogo,15855,T 82 076,Senza titolo / (Untitled),circa 1982,"mixed media, tempera, pencil and charcoal on paper  ",360 x 250 mm,works on paper/canvas,mixed media,, ,T_82_076.jpg,15855,5855,publish
catalogo,15856,T 82 077,Senza titolo / (Untitled),circa 1982,"mixed media, tempera and charcoal on cardboard ",350 x 245 mm,works on paper/canvas,mixed media,, ,T_82_077.jpg,15856,5856,publish
catalogo,15857,T 83 057,Senza titolo / (Untitled),1983 ca.,"mixed media, pencil, charcoal and tempera on paper",347 x 247 mm,works on paper/canvas,mixed media,, ,T_83_057.jpg,15857,5857,publish
catalogo,15863,T 69 026,Senza titolo / (Untitled),circa 1969,"mixed media, pastel, ink and burn marks on paper ",350 x 500 mm,works on paper/canvas,mixed media,, ,T_69_026.jpg,15863,5863,publish
catalogo,15864,T 71 019,Senza titolo / (Untitled),circa 1971,"tempera, pencil, pastel and charcoal on cardboard ",351 x 500 mm,works on paper/canvas,mixed media,, ,T_71_019.jpg,15864,5864,publish
catalogo,15866,T 72 014,Senza titolo / (Untitled),circa 1972,"mixed media, tempera and pastel on paper ",495 x 360 mm,works on paper/canvas,mixed media,, ,T_72_014.jpg,15866,5866,publish
catalogo,15867,T 74 021,Senza titolo / (Untitled),circa 1974, tempera and charcoal on paper,350 x 250 mm,works on paper/canvas,mixed media,,,T_74_021.jpg,15867,5867,publish
catalogo,15871,T 77 017,Senza titolo / (Untitled),1977 ca.,"tempera, pastel and charcoal on paper ",325 x 250 mm,works on paper/canvas,mixed media,, ,T_77_017.jpg,15871,5871,publish
catalogo,15872,T 72 015,Senza titolo / (Untitled),circa 1972,"mixed media, tempera, pastel and burn marks on cardboard",250 x 185 mm,works on paper/canvas,mixed media,,   ,T_72_015.jpg,15872,5872,publish
catalogo,15873,T 72 017,Senza titolo / (Untitled),circa 1972,mixed media and pastel on paper,280 x 220 mm,works on paper/canvas,mixed media,, ,T_72_017.jpg,15873,5873,publish
catalogo,15874,T 72 016,Senza titolo / (Untitled),circa 1972,"mixed media, tempera and pastel on paper",315 x 235 mm,works on paper/canvas,mixed media,, ,T_72_016.jpg,15874,5874,publish
catalogo,15875,T 82 082,Senza titolo / (Untitled),circa 1982,"mixed media, pencil and tempera on paper",350 x 250 mm,works on paper/canvas,mixed media,, ,T_82_082.jpg,15875,5875,publish
catalogo,15876,T 82 081,Senza titolo / (Untitled),circa 1982,"mixed media, pencil, carboncino and tempera on cardboard",350 x 250 mm,works on paper/canvas,mixed media,, ,T_82_081.jpg,15876,5876,publish
catalogo,15877,T 71 021,Progetto per ambiente / (Project for Ambient),circa 1971,"mixed media, tempera, charcoal and pencil on paper ",227 x 240 mm,works on paper/canvas,mixed media,, ,T_71_021.jpg,15877,5877,publish
catalogo,15881,T 71 022,Senza titolo / (Untitled),circa 1971,"mixed media, pencil, pastel, charcoal and tempera on paper",350 x 250 mm,works on paper/canvas,mixed media,, ,T_71_022.jpg,15881,5881,publish
catalogo,15883,T 82 079,Senza titolo / (Untitled),circa 1982,"mixed media, pencil and tempera on cardboard",350 x 247 mm,works on paper/canvas,mixed media,, ,T_82_079.jpg,15883,5883,publish
catalogo,15884,T 82 080,Senza titolo / (Untitled),circa 1982,"mixed media, pencil and tempera on paper",315 x 215 mm,works on paper/canvas,mixed media,, ,T_82_080.jpg,15884,5884,publish
catalogo,15885,T 71 020,Senza titolo / (Untitled),circa 1971,"mixed media, pencil and tempera on paper",342 x 258 mm,works on paper/canvas,mixed media,, ,T_71_020.jpg,15885,5885,publish
catalogo,15886,T 83 058,Senza titolo / (Untitled),1983 ca.,"mixed media, tempera on cardboard",350 x 250 mm,works on paper/canvas,mixed media,, ,T_83_058.jpg,15886,5886,publish
catalogo,15887,T 84 035,Senza titolo / (Untitled),circa 1984,"mixed media, tempera and charcoal on cardboard",350 x 250 mm,works on paper/canvas,mixed media,,,T_84_035.jpg,15887,5887,publish
catalogo,15888,T 84 034,Senza titolo / (Untitled),circa 1984,"mixed media, tempera, pencil and charcoal on cardboard  ",350 x 250 mm,works on paper/canvas,mixed media,,   ,T_84_034.jpg,15888,5888,publish
catalogo,15898,T 80 075,Senza titolo / (Untitled),circa 1980,"pencil, tempera, pastel and burn marks on cardboard  ",350 x 250 mm,works on paper/canvas,mixed media,, ,T_80_075.jpg,15898,5898,publish
